Airline,Source,Destination,Duration,Total stops,Price,Date
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",16/03/2023
"Finnair, flynas",TLV,GRU,15h 25m ,2 stops ,"1,188 NIS ",16/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,832 NIS ",16/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",16/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",16/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,827 NIS ",16/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,956 NIS ",16/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",16/03/2023
"Aeroflot, flyadeal",TLV,GRU,15h 00m ,1 stop ,"1,849 NIS ",16/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"1,997 NIS ",16/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,165 NIS ",16/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 05m ,1 stop ,"2,415 NIS ",16/03/2023
"Aeroflot, SAUDIA",TLV,GRU,10h 45m ,1 stop ,"2,495 NIS ",16/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"2,332 NIS ",16/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,468 NIS ",16/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",16/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,12h 45m ,2 stops ,"1,792 NIS ",16/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,517 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,19h 00m ,2 stops ,"1,616 NIS ",16/03/2023
"Aeroflot, Egypt Air",TLV,GRU,18h 35m ,2 stops ,"1,855 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"2,211 NIS ",16/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 30m ,2 stops ,"2,277 NIS ",16/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",16/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,20h 00m ,3 stops ,"1,657 NIS ",16/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,20h 00m ,3 stops ,"1,657 NIS ",16/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,15h 00m ,3 stops ,"1,777 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,14h 30m ,3 stops ,"1,786 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,15h 00m ,3 stops ,"1,786 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,17h 25m ,3 stops ,"1,786 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,3 stops ,"1,786 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,19h 00m ,3 stops ,"1,786 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,794 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,18h 30m ,3 stops ,"1,893 NIS ",16/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,18h 15m ,3 stops ,"1,894 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,025 NIS ",16/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"12,820 NIS ",16/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",16/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",16/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",17/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",17/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,439 NIS ",17/03/2023
"Aeroflot, Air Arabia",TLV,GRU,12h 00m ,1 stop ,"1,498 NIS ",17/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,658 NIS ",17/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,814 NIS ",17/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",17/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,827 NIS ",17/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,837 NIS ",17/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,402 NIS ",17/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,168 NIS ",17/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"2,332 NIS ",17/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 05m ,1 stop ,"2,415 NIS ",17/03/2023
"Aeroflot, SAUDIA",TLV,GRU,15h 15m ,1 stop ,"2,451 NIS ",17/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,468 NIS ",17/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",17/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 30m ,2 stops ,"1,812 NIS ",17/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 00m ,2 stops ,"1,839 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,2 stops ,"2,024 NIS ",17/03/2023
"Qatar Airways, flyadeal",TLV,GRU,15h 15m ,2 stops ,"2,240 NIS ",17/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",17/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,20h 55m ,3 stops ,"1,785 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,793 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,874 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,20h 25m ,3 stops ,"1,874 NIS ",17/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 00m ,3 stops ,"1,911 NIS ",17/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"1,938 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,009 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,20h 40m ,3 stops ,"2,020 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,19h 05m ,3 stops ,"2,034 NIS ",17/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"4,019 NIS ",17/03/2023
"Aeroflot, MEA",TLV,GRU,20h 40m ,2 stops ,"13,510 NIS ",17/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",17/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,16h 10m ,2 stops ,"19,473 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",17/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",17/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,707 NIS ",18/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,615 NIS ",18/03/2023
"Aeroflot, Air Cairo",TLV,GRU,27h 00m ,1 stop ,"1,431 NIS ",18/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",18/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,629 NIS ",18/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",18/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,744 NIS ",18/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,816 NIS ",18/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,910 NIS ",18/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,11h 35m ,1 stop ,"1,969 NIS ",18/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,967 NIS ",18/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,168 NIS ",18/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,172 NIS ",18/03/2023
"Aeroflot, MEA",TLV,GRU,15h 00m ,1 stop ,"2,480 NIS ",18/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,609 NIS ",18/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,12h 45m ,2 stops ,"1,760 NIS ",18/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,19h 00m ,2 stops ,"1,901 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,913 NIS ",18/03/2023
"Aeroflot, Royal Jordanian",TLV,GRU,16h 20m ,2 stops ,"1,963 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,362 NIS ",18/03/2023
"Nordwind Airlines, Air Arabia",TLV,GRU,18h 15m ,2 stops ,"1,779 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,14h 30m ,3 stops ,"1,810 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,17h 25m ,3 stops ,"1,810 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,3 stops ,"1,810 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,19h 00m ,3 stops ,"1,810 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,819 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,889 NIS ",18/03/2023
"Aeroflot, Air Arabia",TLV,GRU,17h 15m ,2 stops ,"1,982 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,035 NIS ",18/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"4,113 NIS ",18/03/2023
"Aeroflot, SAUDIA",TLV,GRU,15h 10m ,2 stops ,"7,502 NIS ",18/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"10,175 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"15,652 NIS ",18/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",18/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"16,474 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",18/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",18/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 15m ,2 stops ,"37,218 NIS ",18/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,706 NIS ",19/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,615 NIS ",19/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",19/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",19/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",19/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,912 NIS ",19/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"2,013 NIS ",19/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,629 NIS ",19/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,840 NIS ",19/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"2,119 NIS ",19/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,131 NIS ",19/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,131 NIS ",19/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"2,165 NIS ",19/03/2023
"Nordwind Airlines, Air Arabia",TLV,GRU,17h 15m ,1 stop ,"2,334 NIS ",19/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,610 NIS ",19/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",19/03/2023
"Aeroflot, Emirates",TLV,GRU,10h 10m ,1 stop ,"2,705 NIS ",19/03/2023
"Aeroflot, SAUDIA",TLV,GRU,10h 45m ,1 stop ,"2,863 NIS ",19/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"3,778 NIS ",19/03/2023
"Aeroflot, Gulf Air",TLV,GRU,17h 30m ,2 stops ,"1,876 NIS ",19/03/2023
"Aeroflot, Royal Jordanian",TLV,GRU,16h 20m ,2 stops ,"1,922 NIS ",19/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,429 NIS ",19/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",19/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 55m ,2 stops ,"2,917 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,769 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,19h 35m ,3 stops ,"1,823 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"2,030 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"2,039 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,051 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,20h 50m ,3 stops ,"2,455 NIS ",19/03/2023
"Pobeda, MEA",TLV,GRU,19h 00m ,3 stops ,"2,567 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 55m ,3 stops ,"2,786 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 25m ,3 stops ,"2,876 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 20m ,3 stops ,"3,097 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,16h 25m ,3 stops ,"3,715 NIS ",19/03/2023
"Aeroflot, SAUDIA",TLV,GRU,19h 50m ,2 stops ,"7,502 NIS ",19/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"10,175 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"19,101 NIS ",19/03/2023
"Aeroflot, SriLankan Airlines",TLV,GRU,20h 00m ,1 stop ,"20,779 NIS ",19/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"20,826 NIS ",19/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",20/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",20/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",20/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",20/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,828 NIS ",20/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",20/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",20/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,892 NIS ",20/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,967 NIS ",20/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,11h 35m ,1 stop ,"2,004 NIS ",20/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,168 NIS ",20/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,173 NIS ",20/03/2023
"Aeroflot, SAUDIA",TLV,GRU,12h 40m ,1 stop ,"2,451 NIS ",20/03/2023
"Aeroflot, SAUDIA",TLV,GRU,16h 20m ,1 stop ,"2,432 NIS ",20/03/2023
"Aeroflot, MEA",TLV,GRU,15h 00m ,1 stop ,"2,500 NIS ",20/03/2023
"Nordwind Airlines, flynas",TLV,GRU,11h 40m ,2 stops ,"1,775 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,15h 00m ,2 stops ,"1,803 NIS ",20/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,12h 45m ,2 stops ,"1,825 NIS ",20/03/2023
"airBaltic, flynas",TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",20/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,434 NIS ",20/03/2023
"Aeroflot, flydubai",TLV,GRU,19h 40m ,2 stops ,"2,107 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,19h 25m ,3 stops ,"1,723 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,794 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"1,958 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,3 stops ,"2,259 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,19h 15m ,3 stops ,"2,583 NIS ",20/03/2023
"Pobeda, MEA",TLV,GRU,18h 35m ,3 stops ,"2,624 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,2 stops ,"3,172 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,3 stops ,"3,757 NIS ",20/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"10,175 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"15,652 NIS ",20/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",20/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"16,474 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,18h 25m ,2 stops ,"17,350 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",20/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",20/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 15m ,2 stops ,"37,218 NIS ",20/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,661 NIS ",21/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,730 NIS ",21/03/2023
Air France,TLV,GRU,12h 25m ,1 stop ,"3,400 NIS ",22/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,561 NIS ",23/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,661 NIS ",23/03/2023
Air France,TLV,GRU,26h 20m ,1 stop ,"3,442 NIS ",23/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,661 NIS ",24/03/2023
Air France,TLV,GRU,12h 25m ,1 stop ,"3,400 NIS ",24/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,711 NIS ",25/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,615 NIS ",25/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,647 NIS ",25/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,696 NIS ",25/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,786 NIS ",25/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,876 NIS ",25/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,11h 35m ,1 stop ,"1,954 NIS ",25/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,568 NIS ",25/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,629 NIS ",25/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,969 NIS ",25/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,120 NIS ",25/03/2023
"Aeroflot, MEA",TLV,GRU,15h 00m ,1 stop ,"2,436 NIS ",25/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,418 NIS ",25/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,451 NIS ",25/03/2023
"Finnair, flynas",TLV,GRU,20h 10m ,2 stops ,"1,475 NIS ",25/03/2023
"Finnair, flynas",TLV,GRU,15h 25m ,2 stops ,"1,592 NIS ",25/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,603 NIS ",25/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,12h 45m ,2 stops ,"1,770 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,250 NIS ",25/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,532 NIS ",25/03/2023
"Aeroflot, Royal Jordanian",TLV,GRU,16h 20m ,2 stops ,"2,208 NIS ",25/03/2023
"Nordwind Airlines, Air Arabia",TLV,GRU,18h 15m ,2 stops ,"1,793 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,923 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"1,998 NIS ",25/03/2023
"Aeroflot, Air Arabia",TLV,GRU,17h 15m ,2 stops ,"2,228 NIS ",25/03/2023
"Aeroflot, SAUDIA",TLV,GRU,15h 10m ,2 stops ,"7,502 NIS ",25/03/2023
"Aeroflot, SAUDIA",TLV,GRU,17h 10m ,2 stops ,"7,502 NIS ",25/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"9,283 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"15,652 NIS ",25/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",25/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"17,546 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",25/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",25/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 15m ,2 stops ,"42,450 NIS ",25/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,711 NIS ",26/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,615 NIS ",26/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,700 NIS ",26/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,931 NIS ",26/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,977 NIS ",26/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,568 NIS ",26/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,629 NIS ",26/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"2,081 NIS ",26/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,130 NIS ",26/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"2,332 NIS ",26/03/2023
"Aeroflot, SAUDIA",TLV,GRU,10h 45m ,1 stop ,"2,813 NIS ",26/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"2,239 NIS ",26/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,452 NIS ",26/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,564 NIS ",26/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",26/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,947 NIS ",26/03/2023
"Aeroflot, KLM",TLV,GRU,17h 50m ,1 stop ,"3,015 NIS ",26/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,490 NIS ",26/03/2023
"Aeroflot, Gulf Air",TLV,GRU,17h 30m ,2 stops ,"1,926 NIS ",26/03/2023
"Aeroflot, Egypt Air",TLV,GRU,18h 30m ,2 stops ,"2,002 NIS ",26/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,429 NIS ",26/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",26/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,15h 55m ,2 stops ,"2,772 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,873 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,19h 35m ,3 stops ,"1,962 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,015 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"2,038 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,20h 50m ,3 stops ,"2,388 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,21h 10m ,3 stops ,"2,418 NIS ",26/03/2023
Multiple Airlines,TLV,GRU,19h 35m ,3 stops ,"2,485 NIS ",26/03/2023
"Pobeda, MEA",TLV,GRU,19h 00m ,3 stops ,"2,511 NIS ",26/03/2023
