Airline,Source,Destination,Duration,Total stops,Price,Date
"KLM, Aeroflot",MEX,PAR,17h 50m ,1 stop ,"2,510 NIS ",10/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,525 NIS ",10/04/2023
"KLM, Aeroflot",MEX,PAR,16h 30m ,1 stop ,"2,584 NIS ",10/04/2023
"SAUDIA, Aeroflot",MEX,PAR,11h 20m ,1 stop ,"2,720 NIS ",10/04/2023
"SAUDIA, Aeroflot",MEX,PAR,12h 45m ,1 stop ,"2,766 NIS ",10/04/2023
"SAUDIA, Air France",MEX,PAR,13h 15m ,1 stop ,"2,754 NIS ",10/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 30m ,1 stop ,"2,736 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,16h 20m ,2 stops ,"1,575 NIS ",10/04/2023
"Egypt Air, Aeroflot",MEX,PAR,14h 10m ,2 stops ,"1,780 NIS ",10/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 35m ,2 stops ,"1,792 NIS ",10/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"1,822 NIS ",10/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 45m ,2 stops ,"1,841 NIS ",10/04/2023
"Turkish Airlines, KLM",MEX,PAR,19h 10m ,2 stops ,"1,944 NIS ",10/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,15h 00m ,2 stops ,"2,056 NIS ",10/04/2023
"Gulf Air, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,077 NIS ",10/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,12h 05m ,2 stops ,"2,161 NIS ",10/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,17h 40m ,2 stops ,"2,161 NIS ",10/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,16h 30m ,2 stops ,"2,173 NIS ",10/04/2023
KLM,MEX,PAR,16h 30m ,2 stops ,"2,238 NIS ",10/04/2023
"KLM, Aeroflot",MEX,PAR,17h 50m ,2 stops ,"2,472 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,18h 25m ,3 stops ,"1,421 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,16h 20m ,3 stops ,"1,558 NIS ",10/04/2023
"Egypt Air, KLM",MEX,PAR,21h 15m ,3 stops ,"1,635 NIS ",10/04/2023
"Egypt Air, KLM",MEX,PAR,21h 15m ,3 stops ,"1,635 NIS ",10/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,644 NIS ",10/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,17h 50m ,3 stops ,"1,731 NIS ",10/04/2023
"Gulf Air, Nordwind Airlines",MEX,PAR,16h 20m ,3 stops ,"1,761 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,958 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,15h 40m ,3 stops ,"1,959 NIS ",10/04/2023
"Royal Jordanian, Nordwind Airlines",MEX,PAR,15h 45m ,3 stops ,"2,112 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,16h 05m ,3 stops ,"2,134 NIS ",10/04/2023
Multiple Airlines,MEX,PAR,17h 20m ,3 stops ,"2,134 NIS ",10/04/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,341 NIS ",11/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,12h 05m ,1 stop ,"1,884 NIS ",11/04/2023
Multiple Airlines,MEX,PAR,19h 10m ,3 stops ,"1,008 NIS ",11/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 10m ,1 stop ,"1,771 NIS ",11/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 30m ,1 stop ,"1,898 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,1 stop ,"1,959 NIS ",11/04/2023
"flynas, Aeroflot",MEX,PAR,13h 30m ,1 stop ,"2,122 NIS ",11/04/2023
KLM,MEX,PAR,16h 30m ,1 stop ,"2,295 NIS ",11/04/2023
"SAUDIA, Nordwind Airlines",MEX,PAR,11h 50m ,1 stop ,"2,321 NIS ",11/04/2023
"MEA, Aeroflot",MEX,PAR,10h 20m ,1 stop ,"2,704 NIS ",11/04/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,330 NIS ",11/04/2023
"KLM, Aeroflot",MEX,PAR,17h 50m ,1 stop ,"2,510 NIS ",11/04/2023
"KLM, Aeroflot",MEX,PAR,16h 30m ,1 stop ,"2,584 NIS ",11/04/2023
"SAUDIA, Aeroflot",MEX,PAR,13h 10m ,1 stop ,"2,649 NIS ",11/04/2023
"SAUDIA, Air France",MEX,PAR,13h 15m ,1 stop ,"2,751 NIS ",11/04/2023
"SAUDIA, Aeroflot",MEX,PAR,19h 55m ,1 stop ,"2,649 NIS ",11/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,727 NIS ",11/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 30m ,1 stop ,"2,736 NIS ",11/04/2023
"Emirates, Aeroflot",MEX,PAR,11h 25m ,1 stop ,"3,089 NIS ",11/04/2023
"SAUDIA, Aeroflot",MEX,PAR,20h 50m ,1 stop ,"2,736 NIS ",11/04/2023
"Royal Jordanian, Nordwind Airlines",MEX,PAR,15h 10m ,2 stops ,"1,707 NIS ",11/04/2023
"British Airways, Finnair",MEX,PAR,19h 10m ,2 stops ,"1,751 NIS ",11/04/2023
"Gulf Air, Nordwind Airlines",MEX,PAR,15h 45m ,2 stops ,"1,860 NIS ",11/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,15h 00m ,2 stops ,"1,942 NIS ",11/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,12h 05m ,2 stops ,"2,161 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 10m ,2 stops ,"1,797 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 35m ,2 stops ,"1,799 NIS ",11/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"1,987 NIS ",11/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,18h 55m ,2 stops ,"2,045 NIS ",11/04/2023
"Turkish Airlines, KLM",MEX,PAR,19h 10m ,2 stops ,"2,090 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,14h 55m ,2 stops ,"2,106 NIS ",11/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,16h 30m ,2 stops ,"2,161 NIS ",11/04/2023
KLM,MEX,PAR,16h 30m ,2 stops ,"2,238 NIS ",11/04/2023
"Gulf Air, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,330 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,13h 45m ,2 stops ,"2,334 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"2,383 NIS ",11/04/2023
"British Airways, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"2,390 NIS ",11/04/2023
Air France,MEX,PAR,19h 05m ,2 stops ,"2,524 NIS ",11/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 00m ,2 stops ,"2,659 NIS ",11/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,3 stops ,"1,561 NIS ",11/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,886 NIS ",11/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,991 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 55m ,3 stops ,"2,251 NIS ",11/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 55m ,3 stops ,"2,251 NIS ",11/04/2023
Air France,MEX,PAR,19h 05m ,2 stops ,"2,881 NIS ",11/04/2023
"Qatar Airways, Finnair",MEX,PAR,16h 00m ,2 stops ,"3,070 NIS ",11/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,2 stops ,"13,871 NIS ",11/04/2023
"MEA, Aeroflot",MEX,PAR,17h 15m ,2 stops ,"14,143 NIS ",11/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 20m ,1 stop ,"14,670 NIS ",11/04/2023
"MEA, Aeroflot",MEX,PAR,17h 00m ,1 stop ,"15,378 NIS ",11/04/2023
Qatar Airways,MEX,PAR,9h 00m ,1 stop ,"2,211 NIS ",12/04/2023
Qatar Airways,MEX,PAR,9h 00m ,1 stop ,"2,190 NIS ",12/04/2023
"Etihad Airways, Aeroflot",MEX,PAR,19h 55m ,2 stops ,"1,322 NIS ",12/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 35m ,1 stop ,"1,648 NIS ",12/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 50m ,1 stop ,"1,848 NIS ",12/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,1 stop ,"1,957 NIS ",12/04/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,190 NIS ",12/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,21h 15m ,1 stop ,"1,848 NIS ",12/04/2023
"flynas, Aeroflot",MEX,PAR,13h 30m ,1 stop ,"2,117 NIS ",12/04/2023
"SAUDIA, Aeroflot",MEX,PAR,13h 10m ,1 stop ,"2,649 NIS ",12/04/2023
"SAUDIA, Air France",MEX,PAR,13h 00m ,1 stop ,"2,751 NIS ",12/04/2023
"SAUDIA, Aeroflot",MEX,PAR,19h 55m ,1 stop ,"2,649 NIS ",12/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,727 NIS ",12/04/2023
"SAUDIA, Aeroflot",MEX,PAR,21h 05m ,1 stop ,"2,867 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,14h 40m ,2 stops ,"1,640 NIS ",12/04/2023
"flynas, Finnair",MEX,PAR,16h 45m ,2 stops ,"1,738 NIS ",12/04/2023
"British Airways, Finnair",MEX,PAR,19h 10m ,2 stops ,"1,751 NIS ",12/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 10m ,2 stops ,"1,795 NIS ",12/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"2,019 NIS ",12/04/2023
"Gulf Air, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,056 NIS ",12/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,15h 00m ,2 stops ,"2,085 NIS ",12/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 10m ,2 stops ,"2,184 NIS ",12/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 00m ,2 stops ,"2,659 NIS ",12/04/2023
"SAUDIA, Aeroflot",MEX,PAR,18h 00m ,2 stops ,"2,671 NIS ",12/04/2023
"Egypt Air, KLM",MEX,PAR,21h 15m ,3 stops ,"1,631 NIS ",12/04/2023
"Egypt Air, KLM",MEX,PAR,21h 15m ,3 stops ,"1,631 NIS ",12/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,646 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,863 NIS ",12/04/2023
"Egypt Air, KLM",MEX,PAR,21h 15m ,3 stops ,"2,014 NIS ",12/04/2023
"Gulf Air, Bulgaria Air",MEX,PAR,20h 55m ,3 stops ,"2,021 NIS ",12/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"2,053 NIS ",12/04/2023
"Royal Jordanian, KLM",MEX,PAR,19h 10m ,3 stops ,"2,256 NIS ",12/04/2023
"SAUDIA, Air France",MEX,PAR,21h 10m ,2 stops ,"3,181 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,17h 55m ,2 stops ,"4,605 NIS ",12/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 40m ,2 stops ,"4,811 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,17h 40m ,2 stops ,"8,558 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,19h 45m ,2 stops ,"8,709 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,17h 05m ,2 stops ,"8,915 NIS ",12/04/2023
"MEA, Aeroflot",MEX,PAR,21h 10m ,2 stops ,"12,032 NIS ",12/04/2023
"Lufthansa, Aeroflot",MEX,PAR,21h 05m ,1 stop ,"12,134 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,18h 20m ,2 stops ,"13,299 NIS ",12/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,2 stops ,"13,871 NIS ",12/04/2023
"MEA, Aeroflot",MEX,PAR,17h 15m ,2 stops ,"14,469 NIS ",12/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 20m ,1 stop ,"14,670 NIS ",12/04/2023
"Emirates, Aeroflot",MEX,PAR,11h 25m ,1 stop ,"14,262 NIS ",12/04/2023
Air France,MEX,PAR,12h 15m ,1 stop ,"3,156 NIS ",13/04/2023
KLM,MEX,PAR,16h 30m ,2 stops ,"2,268 NIS ",13/04/2023
Qatar Airways,MEX,PAR,9h 00m ,1 stop ,"2,202 NIS ",14/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 35m ,1 stop ,"1,518 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,19h 05m ,3 stops ,"1,175 NIS ",14/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,1 stop ,"1,945 NIS ",14/04/2023
Qatar Airways,MEX,PAR,9h 00m ,1 stop ,"2,191 NIS ",14/04/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,191 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,14h 15m ,1 stop ,"2,446 NIS ",14/04/2023
"Emirates, Aeroflot",MEX,PAR,11h 25m ,1 stop ,"2,685 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,11h 20m ,1 stop ,"2,720 NIS ",14/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,525 NIS ",14/04/2023
"SAUDIA, Air France",MEX,PAR,13h 00m ,1 stop ,"2,751 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 15m ,1 stop ,"2,793 NIS ",14/04/2023
"Etihad Airways, Aeroflot",MEX,PAR,19h 55m ,2 stops ,"1,322 NIS ",14/04/2023
"flynas, Finnair",MEX,PAR,16h 45m ,2 stops ,"1,697 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,14h 10m ,2 stops ,"1,791 NIS ",14/04/2023
"Etihad Airways, Aeroflot",MEX,PAR,18h 25m ,2 stops ,"2,012 NIS ",14/04/2023
"Gulf Air, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,147 NIS ",14/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,15h 00m ,2 stops ,"2,154 NIS ",14/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 10m ,2 stops ,"1,825 NIS ",14/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,20h 40m ,2 stops ,"1,833 NIS ",14/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,18h 55m ,2 stops ,"2,025 NIS ",14/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"2,045 NIS ",14/04/2023
"Turkish Airlines, Air Serbia",MEX,PAR,16h 45m ,2 stops ,"2,116 NIS ",14/04/2023
"Turkish Airlines, Air Serbia",MEX,PAR,16h 45m ,2 stops ,"2,189 NIS ",14/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,17h 00m ,2 stops ,"2,283 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,20h 00m ,2 stops ,"2,450 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 00m ,2 stops ,"2,659 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,19h 00m ,2 stops ,"2,671 NIS ",14/04/2023
"SAUDIA, Aeroflot",MEX,PAR,20h 00m ,2 stops ,"2,671 NIS ",14/04/2023
"Etihad Airways, Nordwind Airlines",MEX,PAR,19h 20m ,3 stops ,"1,196 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,19h 00m ,3 stops ,"1,271 NIS ",14/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,644 NIS ",14/04/2023
"Egypt Air, Air France",MEX,PAR,20h 30m ,3 stops ,"1,725 NIS ",14/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,18h 35m ,3 stops ,"1,771 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,864 NIS ",14/04/2023
"Gulf Air, Nordwind Airlines",MEX,PAR,16h 30m ,3 stops ,"2,009 NIS ",14/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"2,078 NIS ",14/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 40m ,2 stops ,"4,811 NIS ",14/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 15m ,2 stops ,"4,840 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,13h 45m ,2 stops ,"8,559 NIS ",14/04/2023
"SAUDIA, KLM",MEX,PAR,19h 00m ,2 stops ,"9,378 NIS ",14/04/2023
"SAUDIA, KLM",MEX,PAR,17h 05m ,2 stops ,"11,917 NIS ",14/04/2023
"Lufthansa, Aeroflot",MEX,PAR,14h 55m ,1 stop ,"12,134 NIS ",14/04/2023
"MEA, Aeroflot",MEX,PAR,17h 15m ,2 stops ,"14,143 NIS ",14/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 20m ,1 stop ,"14,670 NIS ",14/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,2 stops ,"15,972 NIS ",14/04/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,247 NIS ",15/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 35m ,1 stop ,"1,652 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,17h 30m ,3 stops ,"1,175 NIS ",15/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 50m ,1 stop ,"1,864 NIS ",15/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,1 stop ,"1,981 NIS ",15/04/2023
"SAUDIA, Aeroflot",MEX,PAR,14h 15m ,1 stop ,"2,098 NIS ",15/04/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,191 NIS ",15/04/2023
"flynas, Aeroflot",MEX,PAR,13h 30m ,1 stop ,"2,122 NIS ",15/04/2023
KLM,MEX,PAR,16h 30m ,1 stop ,"2,295 NIS ",15/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,525 NIS ",15/04/2023
"Emirates, Aeroflot",MEX,PAR,11h 25m ,1 stop ,"2,688 NIS ",15/04/2023
"KLM, Aeroflot",MEX,PAR,17h 50m ,1 stop ,"2,542 NIS ",15/04/2023
"KLM, Aeroflot",MEX,PAR,16h 30m ,1 stop ,"2,584 NIS ",15/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 30m ,1 stop ,"2,736 NIS ",15/04/2023
"SAUDIA, Air France",MEX,PAR,13h 15m ,1 stop ,"2,751 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,19h 45m ,2 stops ,"1,523 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,19h 05m ,2 stops ,"1,587 NIS ",15/04/2023
"Turkish Airlines, Pobeda",MEX,PAR,16h 40m ,2 stops ,"1,622 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,15h 05m ,2 stops ,"1,683 NIS ",15/04/2023
"Royal Jordanian, Aeroflot",MEX,PAR,15h 00m ,2 stops ,"1,804 NIS ",15/04/2023
"flydubai, Aeroflot",MEX,PAR,12h 45m ,2 stops ,"2,089 NIS ",15/04/2023
"Egypt Air, Aeroflot",MEX,PAR,20h 10m ,2 stops ,"1,806 NIS ",15/04/2023
"Turkish Airlines, Air Serbia",MEX,PAR,17h 25m ,2 stops ,"2,009 NIS ",15/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"2,055 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,14h 45m ,2 stops ,"2,060 NIS ",15/04/2023
"Turkish Airlines, Air Serbia",MEX,PAR,17h 25m ,2 stops ,"2,082 NIS ",15/04/2023
"Gulf Air, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,093 NIS ",15/04/2023
KLM,MEX,PAR,16h 30m ,2 stops ,"2,238 NIS ",15/04/2023
Air France,MEX,PAR,19h 05m ,2 stops ,"2,331 NIS ",15/04/2023
"KLM, Aeroflot",MEX,PAR,17h 50m ,2 stops ,"2,473 NIS ",15/04/2023
"KLM, Aeroflot",MEX,PAR,16h 30m ,2 stops ,"2,516 NIS ",15/04/2023
Air France,MEX,PAR,19h 05m ,2 stops ,"2,524 NIS ",15/04/2023
"Qatar Airways, Finnair",MEX,PAR,16h 00m ,2 stops ,"2,940 NIS ",15/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,644 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,863 NIS ",15/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"2,085 NIS ",15/04/2023
"Royal Jordanian, KLM",MEX,PAR,19h 10m ,3 stops ,"2,253 NIS ",15/04/2023
"SAUDIA, Qatar Airways",MEX,PAR,16h 50m ,2 stops ,"3,495 NIS ",15/04/2023
"SAUDIA, Aeroflot",MEX,PAR,16h 00m ,2 stops ,"3,697 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,17h 55m ,2 stops ,"4,605 NIS ",15/04/2023
"SAUDIA, Aeroflot",MEX,PAR,9h 40m ,1 stop ,"6,302 NIS ",15/04/2023
"SAUDIA, KLM",MEX,PAR,14h 55m ,2 stops ,"8,511 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,19h 45m ,2 stops ,"8,571 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,18h 20m ,2 stops ,"12,954 NIS ",15/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,2 stops ,"13,871 NIS ",15/04/2023
"MEA, Aeroflot",MEX,PAR,17h 15m ,2 stops ,"14,143 NIS ",15/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 20m ,1 stop ,"14,670 NIS ",15/04/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,221 NIS ",16/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 10m ,1 stop ,"1,677 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,19h 10m ,3 stops ,896 NIS ,16/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,12h 05m ,1 stop ,"1,800 NIS ",16/04/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 30m ,1 stop ,"1,820 NIS ",16/04/2023
"Egypt Air, Aeroflot",MEX,PAR,17h 05m ,1 stop ,"2,030 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,14h 15m ,1 stop ,"2,098 NIS ",16/04/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,205 NIS ",16/04/2023
"flydubai, Aeroflot",MEX,PAR,11h 40m ,1 stop ,"2,525 NIS ",16/04/2023
"Emirates, Aeroflot",MEX,PAR,11h 25m ,1 stop ,"2,685 NIS ",16/04/2023
"SAUDIA, Air France",MEX,PAR,13h 00m ,1 stop ,"2,751 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 30m ,1 stop ,"2,736 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,17h 15m ,1 stop ,"2,793 NIS ",16/04/2023
"Etihad Airways, Nordwind Airlines",MEX,PAR,18h 35m ,2 stops ,"1,052 NIS ",16/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,12h 55m ,2 stops ,"1,497 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,13h 35m ,2 stops ,"1,613 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,16h 25m ,2 stops ,"1,613 NIS ",16/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,17h 15m ,2 stops ,"1,649 NIS ",16/04/2023
"Gulf Air, Nordwind Airlines",MEX,PAR,15h 45m ,2 stops ,"1,679 NIS ",16/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,15h 55m ,2 stops ,"1,763 NIS ",16/04/2023
"Egypt Air, Aeroflot",MEX,PAR,14h 10m ,2 stops ,"1,792 NIS ",16/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 35m ,2 stops ,"1,792 NIS ",16/04/2023
"Gulf Air, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"1,822 NIS ",16/04/2023
"Royal Jordanian, Nordwind Airlines",MEX,PAR,15h 10m ,2 stops ,"2,030 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,13h 45m ,2 stops ,"2,102 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,14h 45m ,2 stops ,"2,102 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,15h 45m ,2 stops ,"2,102 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,18h 30m ,2 stops ,"2,102 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,19h 15m ,2 stops ,"2,102 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,20h 00m ,2 stops ,"2,102 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,17h 50m ,3 stops ,"1,631 NIS ",16/04/2023
"Gulf Air, KLM",MEX,PAR,19h 45m ,3 stops ,"1,646 NIS ",16/04/2023
"Egypt Air, Nordwind Airlines",MEX,PAR,18h 00m ,3 stops ,"1,735 NIS ",16/04/2023
"Gulf Air, Nordwind Airlines",MEX,PAR,16h 30m ,3 stops ,"1,765 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,16h 15m ,3 stops ,"1,890 NIS ",16/04/2023
"Royal Jordanian, Nordwind Airlines",MEX,PAR,15h 55m ,3 stops ,"2,116 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,18h 00m ,2 stops ,"2,659 NIS ",16/04/2023
"SAUDIA, Aeroflot",MEX,PAR,20h 45m ,2 stops ,"2,671 NIS ",16/04/2023
"Qatar Airways, Finnair",MEX,PAR,16h 00m ,2 stops ,"2,940 NIS ",16/04/2023
"SAUDIA, KLM",MEX,PAR,19h 40m ,2 stops ,"3,090 NIS ",16/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 05m ,2 stops ,"4,806 NIS ",16/04/2023
"Egypt Air, Aeroflot",MEX,PAR,18h 15m ,2 stops ,"4,840 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,13h 45m ,2 stops ,"8,628 NIS ",16/04/2023
"SAUDIA, KLM",MEX,PAR,17h 05m ,2 stops ,"9,370 NIS ",16/04/2023
Multiple Airlines,MEX,PAR,15h 45m ,2 stops ,"13,875 NIS ",16/04/2023
"MEA, Aeroflot",MEX,PAR,17h 15m ,2 stops ,"14,143 NIS ",16/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 20m ,1 stop ,"14,670 NIS ",16/04/2023
"Emirates, Aeroflot",MEX,PAR,17h 05m ,2 stops ,"31,884 NIS ",16/04/2023
Qatar Airways,MEX,PAR,9h 00m ,1 stop ,"2,376 NIS ",17/04/2023
"Turkish Airlines, Nordwind Airlines",MEX,PAR,10h 50m ,1 stop ,"1,580 NIS ",17/04/2023
Multiple Airlines,MEX,PAR,19h 45m ,3 stops ,"1,006 NIS ",17/04/2023
